Temperature,Year,Month,ISO3
25.8252,1999,Jul,AFG
24.483,1999,Aug,AFG
20.7824,1999,Sep,AFG
14.9555,1999,Oct,AFG
8.22556,1999,Nov,AFG
3.80288,1999,Dec,AFG
1.62425,2000,Jan,AFG
1.92871,2000,Feb,AFG
7.48463,2000,Mar,AFG
16.4319,2000,Apr,AFG
21.7835,2000,May,AFG
23.1498,2000,Jun,AFG
24.749,2000,Jul,AFG
23.9989,2000,Aug,AFG
19.6963,2000,Sep,AFG
13.8838,2000,Oct,AFG
6.76671,2000,Nov,AFG
3.78914,2000,Dec,AFG
-0.231,2001,Jan,AFG
2.98913,2001,Feb,AFG
8.45549,2001,Mar,AFG
15.7349,2001,Apr,AFG
21.5411,2001,May,AFG
24.0585,2001,Jun,AFG
25.3915,2001,Jul,AFG
23.9876,2001,Aug,AFG
19.0645,2001,Sep,AFG
13.9918,2001,Oct,AFG
8.41102,2001,Nov,AFG
4.7063,2001,Dec,AFG
1.81099,2002,Jan,AFG
3.04201,2002,Feb,AFG
9.28162,2002,Mar,AFG
14.2283,2002,Apr,AFG
19.4492,2002,May,AFG
23.6676,2002,Jun,AFG
25.3288,2002,Jul,AFG
24.8584,2002,Aug,AFG
19.2846,2002,Sep,AFG
15.1623,2002,Oct,AFG
7.97555,2002,Nov,AFG
1.69601,2002,Dec,AFG
1.64129,2003,Jan,AFG
3.51946,2003,Feb,AFG
7.63327,2003,Mar,AFG
13.9795,2003,Apr,AFG
16.5732,2003,May,AFG
23.36,2003,Jun,AFG
25.8287,2003,Jul,AFG
24.3286,2003,Aug,AFG
19.5703,2003,Sep,AFG
14.2839,2003,Oct,AFG
6.45859,2003,Nov,AFG
2.58429,2003,Dec,AFG
2.40628,2004,Jan,AFG
5.05846,2004,Feb,AFG
10.6776,2004,Mar,AFG
14.5146,2004,Apr,AFG
19.4212,2004,May,AFG
23.5871,2004,Jun,AFG
25.2224,2004,Jul,AFG
24.3188,2004,Aug,AFG
19.8138,2004,Sep,AFG
12.3066,2004,Oct,AFG
9.41479,2004,Nov,AFG
3.10866,2004,Dec,AFG
0.33975,2005,Jan,AFG
0.80086,2005,Feb,AFG
9.18563,2005,Mar,AFG
13.5752,2005,Apr,AFG
16.9292,2005,May,AFG
23.7403,2005,Jun,AFG
25.7917,2005,Jul,AFG
23.968,2005,Aug,AFG
20.8035,2005,Sep,AFG
14.5482,2005,Oct,AFG
7.36499,2005,Nov,AFG
3.53897,2005,Dec,AFG
-0.5844,2006,Jan,AFG
6.36982,2006,Feb,AFG
9.07679,2006,Mar,AFG
14.7185,2006,Apr,AFG
21.7727,2006,May,AFG
23.2928,2006,Jun,AFG
25.9808,2006,Jul,AFG
24.38,2006,Aug,AFG
19.3212,2006,Sep,AFG
16.3872,2006,Oct,AFG
8.09956,2006,Nov,AFG
1.19483,2006,Dec,AFG
0.50812,2007,Jan,AFG
3.83634,2007,Feb,AFG
7.24586,2007,Mar,AFG
16.5387,2007,Apr,AFG
19.1082,2007,May,AFG
23.8027,2007,Jun,AFG
25.1984,2007,Jul,AFG
23.979,2007,Aug,AFG
19.5104,2007,Sep,AFG
11.8312,2007,Oct,AFG
8.87729,2007,Nov,AFG
1.69748,2007,Dec,AFG
-4.1737,2008,Jan,AFG
0.89203,2008,Feb,AFG
11.7119,2008,Mar,AFG
14.5478,2008,Apr,AFG
20.8788,2008,May,AFG
25.4792,2008,Jun,AFG
26.1291,2008,Jul,AFG
24.0675,2008,Aug,AFG
20.0349,2008,Sep,AFG
14.8832,2008,Oct,AFG
7.17362,2008,Nov,AFG
3.40945,2008,Dec,AFG
1.53049,2009,Jan,AFG
4.82674,2009,Feb,AFG
10.1183,2009,Mar,AFG
11.8273,2009,Apr,AFG
19.4634,2009,May,AFG
22.0704,2009,Jun,AFG
25.7536,2009,Jul,AFG
25.4188,2009,Aug,AFG
20.2366,2009,Sep,AFG
13.3825,2009,Oct,AFG
7.23475,2009,Nov,AFG
3.5232,2009,Dec,AFG
3.18115,2010,Jan,AFG
2.94048,2010,Feb,AFG
10.9348,2010,Mar,AFG
16.0153,2010,Apr,AFG
19.0795,2010,May,AFG
23.3312,2010,Jun,AFG
25.2624,2010,Jul,AFG
24.1389,2010,Aug,AFG
18.8161,2010,Sep,AFG
15.7737,2010,Oct,AFG
7.3301,2010,Nov,AFG
2.46686,2010,Dec,AFG
0.58207,2011,Jan,AFG
2.48703,2011,Feb,AFG
8.27917,2011,Mar,AFG
14.8614,2011,Apr,AFG
21.2962,2011,May,AFG
25.1002,2011,Jun,AFG
25.5349,2011,Jul,AFG
25.0517,2011,Aug,AFG
19.6493,2011,Sep,AFG
14.4057,2011,Oct,AFG
6.98109,2011,Nov,AFG
0.50918,2011,Dec,AFG
-0.5329,2012,Jan,AFG
-0.3738,2012,Feb,AFG
7.07321,2012,Mar,AFG
14.4267,2012,Apr,AFG
18.8992,2012,May,AFG
23.2849,2012,Jun,AFG
26.2565,2012,Jul,AFG
24.5623,2012,Aug,AFG
19.2339,2012,Sep,AFG
13.6072,2012,Oct,AFG
7.01731,2012,Nov,AFG
2.26085,2012,Dec,AFG
1.5778,2013,Jan,AFG
3.08646,2013,Feb,AFG
7.5901,2013,Mar,AFG
13.4938,2013,Apr,AFG
19.6124,2013,May,AFG
24.9157,2013,Jun,AFG
26.4471,2013,Jul,AFG
24.4465,2013,Aug,AFG
21.4541,2013,Sep,AFG
14.9802,2013,Oct,AFG
7.73942,2013,Nov,AFG
2.85806,2013,Dec,AFG
1.90191,2014,Jan,AFG
-0.2883,2014,Feb,AFG
7.97563,2014,Mar,AFG
13.8125,2014,Apr,AFG
19.2834,2014,May,AFG
24.8129,2014,Jun,AFG
26.3007,2014,Jul,AFG
25.1178,2014,Aug,AFG
21.4651,2014,Sep,AFG
14.3478,2014,Oct,AFG
6.67635,2014,Nov,AFG
2.36981,2014,Dec,AFG
1.95516,2015,Jan,AFG
3.41743,2015,Feb,AFG
6.99841,2015,Mar,AFG
14.7501,2015,Apr,AFG
19.4289,2015,May,AFG
25.094,2015,Jun,AFG
26.3264,2015,Jul,AFG
24.1008,2015,Aug,AFG
19.0854,2015,Sep,AFG
14.842,2015,Oct,AFG
7.47879,2015,Nov,AFG
2.92567,2015,Dec,AFG
3.56651,2016,Jan,AFG
4.34688,2016,Feb,AFG
8.86882,2016,Mar,AFG
14.4279,2016,Apr,AFG
20.367,2016,May,AFG
25.003,2016,Jun,AFG
26.7011,2016,Jul,AFG
24.504,2016,Aug,AFG
21.6552,2016,Sep,AFG
13.936,2016,Oct,AFG
6.16051,2016,Nov,AFG
4.62586,2016,Dec,AFG
1.53289,1991,Jan,ALB
1.91301,1991,Feb,ALB
8.11037,1991,Mar,ALB
8.98203,1991,Apr,ALB
11.7909,1991,May,ALB
18.8251,1991,Jun,ALB
20.6643,1991,Jul,ALB
20.7155,1991,Aug,ALB
18.0427,1991,Sep,ALB
12.5302,1991,Oct,ALB
8.2246,1991,Nov,ALB
1.12019,1991,Dec,ALB
1.48451,1992,Jan,ALB
2.23911,1992,Feb,ALB
5.87694,1992,Mar,ALB
9.67909,1992,Apr,ALB
14.8555,1992,May,ALB
17.8003,1992,Jun,ALB
20.4693,1992,Jul,ALB
23.0258,1992,Aug,ALB
17.6624,1992,Sep,ALB
14.1531,1992,Oct,ALB
8.54418,1992,Nov,ALB
2.97618,1992,Dec,ALB
1.5604,1993,Jan,ALB
1.12405,1993,Feb,ALB
5.01183,1993,Mar,ALB
10.29,1993,Apr,ALB
15.9145,1993,May,ALB
19.4725,1993,Jun,ALB
20.6944,1993,Jul,ALB
22.1643,1993,Aug,ALB
17.158,1993,Sep,ALB
13.9114,1993,Oct,ALB
6.93816,1993,Nov,ALB
4.90854,1993,Dec,ALB
3.75962,1994,Jan,ALB
3.52546,1994,Feb,ALB
7.83775,1994,Mar,ALB
10.6027,1994,Apr,ALB
15.711,1994,May,ALB
18.9145,1994,Jun,ALB
22.8277,1994,Jul,ALB
23.3111,1994,Aug,ALB
19.9504,1994,Sep,ALB
13.266,1994,Oct,ALB
7.14062,1994,Nov,ALB
3.47463,1994,Dec,ALB
2.04014,1995,Jan,ALB
5.56375,1995,Feb,ALB
5.55997,1995,Mar,ALB
9.23031,1995,Apr,ALB
14.2585,1995,May,ALB
18.2155,1995,Jun,ALB
22.375,1995,Jul,ALB
20.1668,1995,Aug,ALB
16.0541,1995,Sep,ALB
12.0695,1995,Oct,ALB
5.43238,1995,Nov,ALB
5.17777,1995,Dec,ALB
2.74004,1996,Jan,ALB
2.06475,1996,Feb,ALB
3.7962,1996,Mar,ALB
9.6424,1996,Apr,ALB
15.6802,1996,May,ALB
19.6962,1996,Jun,ALB
20.7943,1996,Jul,ALB
21.1839,1996,Aug,ALB
14.6405,1996,Sep,ALB
11.3562,1996,Oct,ALB
8.51967,1996,Nov,ALB
3.81211,1996,Dec,ALB
3.28325,1997,Jan,ALB
3.6685,1997,Feb,ALB
6.28489,1997,Mar,ALB
6.77591,1997,Apr,ALB
15.6763,1997,May,ALB
19.5669,1997,Jun,ALB
20.9515,1997,Jul,ALB
19.9366,1997,Aug,ALB
17.4531,1997,Sep,ALB
11.055,1997,Oct,ALB
8.2272,1997,Nov,ALB
4.05454,1997,Dec,ALB
3.35315,1998,Jan,ALB
5.2894,1998,Feb,ALB
4.6071,1998,Mar,ALB
11.0717,1998,Apr,ALB
14.7972,1998,May,ALB
20.1738,1998,Jun,ALB
22.5688,1998,Jul,ALB
22.7593,1998,Aug,ALB
17.1139,1998,Sep,ALB
13.176,1998,Oct,ALB
6.80689,1998,Nov,ALB
1.90665,1998,Dec,ALB
2.56853,1999,Jan,ALB
2.0871,1999,Feb,ALB
6.71538,1999,Mar,ALB
10.8004,1999,Apr,ALB
16.1647,1999,May,ALB
19.8776,1999,Jun,ALB
21.737,1999,Jul,ALB
22.4286,1999,Aug,ALB
18.5438,1999,Sep,ALB
13.561,1999,Oct,ALB
7.79985,1999,Nov,ALB
4.74799,1999,Dec,ALB
0.11537,2000,Jan,ALB
3.37857,2000,Feb,ALB
5.92704,2000,Mar,ALB
12.2484,2000,Apr,ALB
17.1948,2000,May,ALB
20.5786,2000,Jun,ALB
21.7982,2000,Jul,ALB
22.8827,2000,Aug,ALB
17.5322,2000,Sep,ALB
13.1644,2000,Oct,ALB
10.2876,2000,Nov,ALB
5.12822,2000,Dec,ALB
4.35344,2001,Jan,ALB
4.33498,2001,Feb,ALB
9.87519,2001,Mar,ALB
9.97689,2001,Apr,ALB
16.1743,2001,May,ALB
18.3694,2001,Jun,ALB
22.1963,2001,Jul,ALB
22.9692,2001,Aug,ALB
16.9338,2001,Sep,ALB
14.2422,2001,Oct,ALB
7.11333,2001,Nov,ALB
0.53512,2001,Dec,ALB
1.22001,2002,Jan,ALB
6.15358,2002,Feb,ALB
8.1191,2002,Mar,ALB
10.3717,2002,Apr,ALB
16.2278,2002,May,ALB
20.4108,2002,Jun,ALB
22.3559,2002,Jul,ALB
20.9112,2002,Aug,ALB
16.4238,2002,Sep,ALB
12.4795,2002,Oct,ALB
9.51594,2002,Nov,ALB
3.83851,2002,Dec,ALB
3.31678,2003,Jan,ALB
-0.4209,2003,Feb,ALB
5.37618,2003,Mar,ALB
9.46531,2003,Apr,ALB
17.7515,2003,May,ALB
20.9717,2003,Jun,ALB
22.7705,2003,Jul,ALB
23.8397,2003,Aug,ALB
17.2132,2003,Sep,ALB
12.4784,2003,Oct,ALB
9.23536,2003,Nov,ALB
3.66308,2003,Dec,ALB
1.17319,2004,Jan,ALB
3.5604,2004,Feb,ALB
6.51398,2004,Mar,ALB
10.9597,2004,Apr,ALB
13.7398,2004,May,ALB
18.6574,2004,Jun,ALB
21.9674,2004,Jul,ALB
21.1549,2004,Aug,ALB
17.3487,2004,Sep,ALB
14.395,2004,Oct,ALB
8.02036,2004,Nov,ALB
5.11754,2004,Dec,ALB
2.01291,2005,Jan,ALB
0.87773,2005,Feb,ALB
5.73844,2005,Mar,ALB
10.2636,2005,Apr,ALB
15.6961,2005,May,ALB
18.9241,2005,Jun,ALB
21.9434,2005,Jul,ALB
20.6688,2005,Aug,ALB
17.8309,2005,Sep,ALB
12.1412,2005,Oct,ALB
7.17907,2005,Nov,ALB
3.59408,2005,Dec,ALB
0.59517,2006,Jan,ALB
2.71513,2006,Feb,ALB
6.06157,2006,Mar,ALB
11.2373,2006,Apr,ALB
15.5156,2006,May,ALB
18.8815,2006,Jun,ALB
22.5086,2006,Jul,ALB
21.1289,2006,Aug,ALB
18.0989,2006,Sep,ALB
13.5732,2006,Oct,ALB
6.93708,2006,Nov,ALB
4.0216,2006,Dec,ALB
4.36223,2007,Jan,ALB
5.27139,2007,Feb,ALB
7.75527,2007,Mar,ALB
11.6179,2007,Apr,ALB
16.3354,2007,May,ALB
20.8472,2007,Jun,ALB
23.5971,2007,Jul,ALB
22.5941,2007,Aug,ALB
16.4269,2007,Sep,ALB
12.1823,2007,Oct,ALB
6.60321,2007,Nov,ALB
2.09818,2007,Dec,ALB
2.94328,2008,Jan,ALB
3.91282,2008,Feb,ALB
7.74537,2008,Mar,ALB
11.2169,2008,Apr,ALB
15.8592,2008,May,ALB
20.3973,2008,Jun,ALB
22.314,2008,Jul,ALB
23.0438,2008,Aug,ALB
16.9045,2008,Sep,ALB
13.2018,2008,Oct,ALB
8.93316,2008,Nov,ALB
4.73479,2008,Dec,ALB
2.99739,2009,Jan,ALB
2.67479,2009,Feb,ALB
6.15273,2009,Mar,ALB
11.6309,2009,Apr,ALB
16.9894,2009,May,ALB
19.0401,2009,Jun,ALB
22.4064,2009,Jul,ALB
22.7282,2009,Aug,ALB
18.5312,2009,Sep,ALB
12.4391,2009,Oct,ALB
8.32668,2009,Nov,ALB
5.30481,2009,Dec,ALB
2.43329,2010,Jan,ALB
4.21736,2010,Feb,ALB
6.85006,2010,Mar,ALB
11.4331,2010,Apr,ALB
15.3276,2010,May,ALB
18.9869,2010,Jun,ALB
22.5703,2010,Jul,ALB
23.0059,2010,Aug,ALB
17.4071,2010,Sep,ALB
11.5867,2010,Oct,ALB
10.6477,2010,Nov,ALB
4.21938,2010,Dec,ALB
2.45817,2011,Jan,ALB
3.28577,2011,Feb,ALB
6.57972,2011,Mar,ALB
11.1533,2011,Apr,ALB
15.2207,2011,May,ALB
19.7459,2011,Jun,ALB
22.1426,2011,Jul,ALB
22.6793,2011,Aug,ALB
20.4546,2011,Sep,ALB
11.5438,2011,Oct,ALB
6.29302,2011,Nov,ALB
4.47284,2011,Dec,ALB
1.04966,2012,Jan,ALB
0.56095,2012,Feb,ALB
7.81226,2012,Mar,ALB
11.483,2012,Apr,ALB
15.6178,2012,May,ALB
20.8091,2012,Jun,ALB
23.9754,2012,Jul,ALB
23.8087,2012,Aug,ALB
19.0892,2012,Sep,ALB
14.627,2012,Oct,ALB
10.0931,2012,Nov,ALB
3.02986,2012,Dec,ALB
3.27005,2013,Jan,ALB
4.04166,2013,Feb,ALB
6.8053,2013,Mar,ALB
12.2867,2013,Apr,ALB
16.4476,2013,May,ALB
19.2719,2013,Jun,ALB
22.4255,2013,Jul,ALB
23.7086,2013,Aug,ALB
17.9202,2013,Sep,ALB
13.535,2013,Oct,ALB
9.49648,2013,Nov,ALB
3.76837,2013,Dec,ALB
4.90211,2014,Jan,ALB
6.19722,2014,Feb,ALB
8.28364,2014,Mar,ALB
11.0566,2014,Apr,ALB
14.5624,2014,May,ALB
19.2738,2014,Jun,ALB
21.1755,2014,Jul,ALB
22.0088,2014,Aug,ALB
17.5796,2014,Sep,ALB
13.0243,2014,Oct,ALB
9.5436,2014,Nov,ALB
4.84091,2014,Dec,ALB
3.19867,2015,Jan,ALB
3.52911,2015,Feb,ALB
6.68064,2015,Mar,ALB
10.7067,2015,Apr,ALB
16.3166,2015,May,ALB
19.3185,2015,Jun,ALB
23.8223,2015,Jul,ALB
23.3709,2015,Aug,ALB
19.0508,2015,Sep,ALB
13.0141,2015,Oct,ALB
9.07204,2015,Nov,ALB
4.14275,2015,Dec,ALB
3.33526,2016,Jan,ALB
7.55748,2016,Feb,ALB
7.56366,2016,Mar,ALB
13.0139,2016,Apr,ALB
14.9038,2016,May,ALB
20.0879,2016,Jun,ALB
22.849,2016,Jul,ALB
22.0091,2016,Aug,ALB
18.054,2016,Sep,ALB
12.695,2016,Oct,ALB
8.33284,2016,Nov,ALB
2.26611,2016,Dec,ALB
11.1664,1991,Jan,DZA
14.174,1991,Feb,DZA
18.5296,1991,Mar,DZA
21.4247,1991,Apr,DZA
24.9652,1991,May,DZA
31.3115,1991,Jun,DZA
32.8771,1991,Jul,DZA
32.8113,1991,Aug,DZA
29.8762,1991,Sep,DZA
23.2806,1991,Oct,DZA
17.289,1991,Nov,DZA
12.4559,1991,Dec,DZA
11.1832,1992,Jan,DZA
14.2108,1992,Feb,DZA
17.6241,1992,Mar,DZA
22.0823,1992,Apr,DZA
26.2802,1992,May,DZA
30.199,1992,Jun,DZA
32.0305,1992,Jul,DZA
32.4091,1992,Aug,DZA
29.2854,1992,Sep,DZA
23.5152,1992,Oct,DZA
17.0743,1992,Nov,DZA
13.4084,1992,Dec,DZA
11.1081,1993,Jan,DZA
14.0828,1993,Feb,DZA
18.1451,1993,Mar,DZA
22.3345,1993,Apr,DZA
26.7201,1993,May,DZA
31.8372,1993,Jun,DZA
32.9739,1993,Jul,DZA
32.6232,1993,Aug,DZA
28.9556,1993,Sep,DZA
24.2347,1993,Oct,DZA
17.8684,1993,Nov,DZA
13.0249,1993,Dec,DZA
12.0745,1994,Jan,DZA
14.8165,1994,Feb,DZA
19.302,1994,Mar,DZA
22.0102,1994,Apr,DZA
27.9264,1994,May,DZA
31.7786,1994,Jun,DZA
33.6073,1994,Jul,DZA
33.3842,1994,Aug,DZA
28.6614,1994,Sep,DZA
23.7645,1994,Oct,DZA
18.4605,1994,Nov,DZA
13.2334,1994,Dec,DZA
11.1928,1995,Jan,DZA
15.4927,1995,Feb,DZA
18.3813,1995,Mar,DZA
22.146,1995,Apr,DZA
28.2134,1995,May,DZA
31.6549,1995,Jun,DZA
33.2127,1995,Jul,DZA
32.9244,1995,Aug,DZA
29.172,1995,Sep,DZA
24.3437,1995,Oct,DZA
18.4391,1995,Nov,DZA
15.1626,1995,Dec,DZA
14.3581,1996,Jan,DZA
14.7635,1996,Feb,DZA
18.3245,1996,Mar,DZA
22.3024,1996,Apr,DZA
26.9665,1996,May,DZA
31.1014,1996,Jun,DZA
32.8561,1996,Jul,DZA
32.44,1996,Aug,DZA
28.8549,1996,Sep,DZA
23.0623,1996,Oct,DZA
17.6697,1996,Nov,DZA
14.5081,1996,Dec,DZA
14.0072,1997,Jan,DZA
15.3666,1997,Feb,DZA
18.0956,1997,Mar,DZA
22.3766,1997,Apr,DZA
27.5145,1997,May,DZA
32.3161,1997,Jun,DZA
32.7512,1997,Jul,DZA
32.2839,1997,Aug,DZA
29.7485,1997,Sep,DZA
24.6577,1997,Oct,DZA
18.7613,1997,Nov,DZA
14.0274,1997,Dec,DZA
12.9891,1998,Jan,DZA
16.1383,1998,Feb,DZA
17.9956,1998,Mar,DZA
23.5586,1998,Apr,DZA
26.9485,1998,May,DZA
32.1976,1998,Jun,DZA
33.6834,1998,Jul,DZA
32.9381,1998,Aug,DZA
30.1132,1998,Sep,DZA
23.5631,1998,Oct,DZA
17.4184,1998,Nov,DZA
12.6356,1998,Dec,DZA
12.6813,1999,Jan,DZA
13.3294,1999,Feb,DZA
18.7936,1999,Mar,DZA
23.3104,1999,Apr,DZA
28.5548,1999,May,DZA
32.4687,1999,Jun,DZA
33.1247,1999,Jul,DZA
32.9976,1999,Aug,DZA
30.1933,1999,Sep,DZA
25.4926,1999,Oct,DZA
17.5964,1999,Nov,DZA
13.1401,1999,Dec,DZA
11.7786,2000,Jan,DZA
14.6378,2000,Feb,DZA
19.1744,2000,Mar,DZA
23.8403,2000,Apr,DZA
28.4119,2000,May,DZA
31.8338,2000,Jun,DZA
33.3473,2000,Jul,DZA
32.9954,2000,Aug,DZA
29.4739,2000,Sep,DZA
22.9341,2000,Oct,DZA
18.1415,2000,Nov,DZA
14.1928,2000,Dec,DZA
13.037,2001,Jan,DZA
15.2565,2001,Feb,DZA
20.9783,2001,Mar,DZA
23.0912,2001,Apr,DZA
27.2967,2001,May,DZA
32.2739,2001,Jun,DZA
33.5414,2001,Jul,DZA
32.9527,2001,Aug,DZA
29.61,2001,Sep,DZA
25.5958,2001,Oct,DZA
17.8696,2001,Nov,DZA
13.915,2001,Dec,DZA
12.0584,2002,Jan,DZA
15.1233,2002,Feb,DZA
19.2653,2002,Mar,DZA
22.9667,2002,Apr,DZA
26.7106,2002,May,DZA
32.1782,2002,Jun,DZA
33.5513,2002,Jul,DZA
32.257,2002,Aug,DZA
29.8869,2002,Sep,DZA
24.4873,2002,Oct,DZA
18.3259,2002,Nov,DZA
15.0179,2002,Dec,DZA
12.5118,2003,Jan,DZA
14.4976,2003,Feb,DZA
18.7409,2003,Mar,DZA
23.2493,2003,Apr,DZA
27.9582,2003,May,DZA
32.8364,2003,Jun,DZA
34.2124,2003,Jul,DZA
33.577,2003,Aug,DZA
29.93,2003,Sep,DZA
25.1403,2003,Oct,DZA
18.6085,2003,Nov,DZA
13.2458,2003,Dec,DZA
12.8691,2004,Jan,DZA
15.9633,2004,Feb,DZA
18.2125,2004,Mar,DZA
23.0225,2004,Apr,DZA
25.8702,2004,May,DZA
32.0013,2004,Jun,DZA
33.1128,2004,Jul,DZA
33.4755,2004,Aug,DZA
29.3061,2004,Sep,DZA
25.8717,2004,Oct,DZA
17.1639,2004,Nov,DZA
13.7019,2004,Dec,DZA
10.678,2005,Jan,DZA
13.5419,2005,Feb,DZA
19.3424,2005,Mar,DZA
23.6244,2005,Apr,DZA
28.8164,2005,May,DZA
32.3984,2005,Jun,DZA
33.8359,2005,Jul,DZA
32.7857,2005,Aug,DZA
29.4876,2005,Sep,DZA
25.4245,2005,Oct,DZA
17.9567,2005,Nov,DZA
13.0669,2005,Dec,DZA
11.8836,2006,Jan,DZA
14.4338,2006,Feb,DZA
19.2859,2006,Mar,DZA
24.1151,2006,Apr,DZA
28.6566,2006,May,DZA
32.2134,2006,Jun,DZA
34.1625,2006,Jul,DZA
32.7759,2006,Aug,DZA
29.2902,2006,Sep,DZA
25.7458,2006,Oct,DZA
18.3552,2006,Nov,DZA
13.1238,2006,Dec,DZA
12.8288,2007,Jan,DZA
16.349,2007,Feb,DZA
18.2455,2007,Mar,DZA
22.9068,2007,Apr,DZA
27.3848,2007,May,DZA
32.1702,2007,Jun,DZA
33.3844,2007,Jul,DZA
32.7287,2007,Aug,DZA
29.9891,2007,Sep,DZA
24.5466,2007,Oct,DZA
17.6975,2007,Nov,DZA
13.043,2007,Dec,DZA
12.1388,2008,Jan,DZA
14.781,2008,Feb,DZA
18.9717,2008,Mar,DZA
23.5877,2008,Apr,DZA
27.4819,2008,May,DZA
31.9563,2008,Jun,DZA
33.868,2008,Jul,DZA
32.9329,2008,Aug,DZA
30.0507,2008,Sep,DZA
23.9556,2008,Oct,DZA
16.8912,2008,Nov,DZA
12.7721,2008,Dec,DZA
12.4003,2009,Jan,DZA
15.1775,2009,Feb,DZA
19.2832,2009,Mar,DZA
22.3923,2009,Apr,DZA
27.7638,2009,May,DZA
32.568,2009,Jun,DZA
34.6643,2009,Jul,DZA
33.4058,2009,Aug,DZA
28.5779,2009,Sep,DZA
24.7722,2009,Oct,DZA
18.6566,2009,Nov,DZA
15.4972,2009,Dec,DZA
13.9467,2010,Jan,DZA
17.1882,2010,Feb,DZA
19.9406,2010,Mar,DZA
24.1926,2010,Apr,DZA
27.4351,2010,May,DZA
31.6958,2010,Jun,DZA
33.9105,2010,Jul,DZA
33.0558,2010,Aug,DZA
29.8647,2010,Sep,DZA
24.2364,2010,Oct,DZA
18.7191,2010,Nov,DZA
14.8436,2010,Dec,DZA
13.2785,2011,Jan,DZA
14.6538,2011,Feb,DZA
19.3183,2011,Mar,DZA
24.2536,2011,Apr,DZA
27.5689,2011,May,DZA
32.0004,2011,Jun,DZA
33.7258,2011,Jul,DZA
33.1877,2011,Aug,DZA
30.1676,2011,Sep,DZA
24.023,2011,Oct,DZA
18.4628,2011,Nov,DZA
13.103,2011,Dec,DZA
11.733,2012,Jan,DZA
12.9974,2012,Feb,DZA
18.1757,2012,Mar,DZA
22.8553,2012,Apr,DZA
28.3733,2012,May,DZA
33.2507,2012,Jun,DZA
34.0298,2012,Jul,DZA
34.0136,2012,Aug,DZA
29.7117,2012,Sep,DZA
