Temperature,Year,Month,ISO3
25.8139,1940,Jul,AFG
23.2111,1940,Aug,AFG
19.1622,1940,Sep,AFG
14.7078,1940,Oct,AFG
8.02228,1940,Nov,AFG
3.69792,1940,Dec,AFG
0.27641,1941,Jan,AFG
5.4479,1941,Feb,AFG
9.99832,1941,Mar,AFG
14.4327,1941,Apr,AFG
19.9822,1941,May,AFG
24.3181,1941,Jun,AFG
24.8854,1941,Jul,AFG
24.6843,1941,Aug,AFG
19.0573,1941,Sep,AFG
15.8634,1941,Oct,AFG
7.49161,1941,Nov,AFG
3.13308,1941,Dec,AFG
0.7282,1942,Jan,AFG
1.21574,1942,Feb,AFG
8.65851,1942,Mar,AFG
13.5724,1942,Apr,AFG
18.9535,1942,May,AFG
22.8885,1942,Jun,AFG
25.3868,1942,Jul,AFG
23.1434,1942,Aug,AFG
18.4882,1942,Sep,AFG
14.0305,1942,Oct,AFG
9.27713,1942,Nov,AFG
1.34136,1942,Dec,AFG
-0.903,1943,Jan,AFG
1.9381,1943,Feb,AFG
5.80092,1943,Mar,AFG
11.8163,1943,Apr,AFG
17.2108,1943,May,AFG
22.1766,1943,Jun,AFG
25.272,1943,Jul,AFG
24.0627,1943,Aug,AFG
18.8433,1943,Sep,AFG
12.3343,1943,Oct,AFG
6.61902,1943,Nov,AFG
4.4004,1943,Dec,AFG
1.50451,1944,Jan,AFG
3.32644,1944,Feb,AFG
10.1751,1944,Mar,AFG
13.2066,1944,Apr,AFG
19.3196,1944,May,AFG
23.2703,1944,Jun,AFG
26.6997,1944,Jul,AFG
23.9783,1944,Aug,AFG
18.1922,1944,Sep,AFG
12.8157,1944,Oct,AFG
7.2332,1944,Nov,AFG
-2.0469,1944,Dec,AFG
-1.4945,1945,Jan,AFG
0.511,1945,Feb,AFG
6.59818,1945,Mar,AFG
12.1952,1945,Apr,AFG
16.9989,1945,May,AFG
22.9502,1945,Jun,AFG
24.816,1945,Jul,AFG
24.6122,1945,Aug,AFG
19.6957,1945,Sep,AFG
13.5077,1945,Oct,AFG
6.88738,1945,Nov,AFG
1.91471,1945,Dec,AFG
-0.0345,1946,Jan,AFG
4.91921,1946,Feb,AFG
8.07632,1946,Mar,AFG
15.7644,1946,Apr,AFG
20.8864,1946,May,AFG
23.1791,1946,Jun,AFG
25.0201,1946,Jul,AFG
23.7911,1946,Aug,AFG
19.5279,1946,Sep,AFG
14.8621,1946,Oct,AFG
4.23884,1946,Nov,AFG
-1.5612,1946,Dec,AFG
1.41309,1947,Jan,AFG
2.95933,1947,Feb,AFG
9.9138,1947,Mar,AFG
14.2169,1947,Apr,AFG
18.3782,1947,May,AFG
22.6156,1947,Jun,AFG
24.7334,1947,Jul,AFG
25.1885,1947,Aug,AFG
19.6381,1947,Sep,AFG
13.3662,1947,Oct,AFG
9.99531,1947,Nov,AFG
2.5123,1947,Dec,AFG
2.29104,1948,Jan,AFG
3.3749,1948,Feb,AFG
6.76657,1948,Mar,AFG
12.9808,1948,Apr,AFG
19.6999,1948,May,AFG
22.7654,1948,Jun,AFG
25.8236,1948,Jul,AFG
23.8164,1948,Aug,AFG
19.1619,1948,Sep,AFG
12.8715,1948,Oct,AFG
5.90642,1948,Nov,AFG
0.60029,1948,Dec,AFG
-1.867,1949,Jan,AFG
2.07054,1949,Feb,AFG
7.02345,1949,Mar,AFG
13.4698,1949,Apr,AFG
18.6097,1949,May,AFG
21.2776,1949,Jun,AFG
25.4737,1949,Jul,AFG
22.9967,1949,Aug,AFG
19.0838,1949,Sep,AFG
10.5157,1949,Oct,AFG
4.28205,1949,Nov,AFG
2.17731,1949,Dec,AFG
-1.2277,1950,Jan,AFG
-1.0584,1950,Feb,AFG
6.79904,1950,Mar,AFG
10.7827,1950,Apr,AFG
18.437,1950,May,AFG
22.8049,1950,Jun,AFG
25.3404,1950,Jul,AFG
23.6132,1950,Aug,AFG
17.716,1950,Sep,AFG
13.1569,1950,Oct,AFG
3.99123,1950,Nov,AFG
-0.9169,1950,Dec,AFG
-0.1929,1951,Jan,AFG
-0.2676,1951,Feb,AFG
5.92523,1951,Mar,AFG
12.0127,1951,Apr,AFG
18.1885,1951,May,AFG
21.1288,1951,Jun,AFG
24.584,1951,Jul,AFG
23.4424,1951,Aug,AFG
19.9296,1951,Sep,AFG
15.3455,1951,Oct,AFG
7.23615,1951,Nov,AFG
4.43303,1951,Dec,AFG
0.86158,1952,Jan,AFG
4.60977,1952,Feb,AFG
7.31331,1952,Mar,AFG
14.0326,1952,Apr,AFG
17.8433,1952,May,AFG
23.1839,1952,Jun,AFG
25.0373,1952,Jul,AFG
23.4165,1952,Aug,AFG
18.3596,1952,Sep,AFG
12.3721,1952,Oct,AFG
5.03977,1952,Nov,AFG
1.59314,1952,Dec,AFG
1.50973,1953,Jan,AFG
5.72058,1953,Feb,AFG
8.10131,1953,Mar,AFG
13.1068,1953,Apr,AFG
18.4175,1953,May,AFG
22.9572,1953,Jun,AFG
25.7561,1953,Jul,AFG
23.5825,1953,Aug,AFG
19.0036,1953,Sep,AFG
11.7262,1953,Oct,AFG
6.31991,1953,Nov,AFG
3.06346,1953,Dec,AFG
0.42489,1954,Jan,AFG
1.52272,1954,Feb,AFG
6.27375,1954,Mar,AFG
13.1461,1954,Apr,AFG
18.6342,1954,May,AFG
22.1899,1954,Jun,AFG
24.5508,1954,Jul,AFG
23.4269,1954,Aug,AFG
18.9816,1954,Sep,AFG
12.2325,1954,Oct,AFG
6.1569,1954,Nov,AFG
1.49886,1954,Dec,AFG
0.91587,1955,Jan,AFG
4.93537,1955,Feb,AFG
8.69604,1955,Mar,AFG
11.9379,1955,Apr,AFG
16.4976,1955,May,AFG
22.3723,1955,Jun,AFG
25.3368,1955,Jul,AFG
24.6083,1955,Aug,AFG
19.5875,1955,Sep,AFG
12.0782,1955,Oct,AFG
8.12952,1955,Nov,AFG
4.20679,1955,Dec,AFG
0.03439,1956,Jan,AFG
2.94631,1956,Feb,AFG
6.85336,1956,Mar,AFG
13.427,1956,Apr,AFG
19.8369,1956,May,AFG
21.9381,1956,Jun,AFG
25.167,1956,Jul,AFG
23.014,1956,Aug,AFG
19.2898,1956,Sep,AFG
12.2006,1956,Oct,AFG
7.26875,1956,Nov,AFG
1.45349,1956,Dec,AFG
-2.0526,1957,Jan,AFG
0.29742,1957,Feb,AFG
7.3432,1957,Mar,AFG
10.5389,1957,Apr,AFG
16.4363,1957,May,AFG
21.6587,1957,Jun,AFG
24.1053,1957,Jul,AFG
22.9702,1957,Aug,AFG
17.8959,1957,Sep,AFG
12.0346,1957,Oct,AFG
5.82897,1957,Nov,AFG
2.60023,1957,Dec,AFG
3.05448,1958,Jan,AFG
3.49518,1958,Feb,AFG
9.46437,1958,Mar,AFG
14.7135,1958,Apr,AFG
16.7515,1958,May,AFG
23.1458,1958,Jun,AFG
25.629,1958,Jul,AFG
23.4849,1958,Aug,AFG
19.313,1958,Sep,AFG
12.9238,1958,Oct,AFG
4.38991,1958,Nov,AFG
3.96764,1958,Dec,AFG
0.11793,1959,Jan,AFG
0.48854,1959,Feb,AFG
7.41601,1959,Mar,AFG
14.1225,1959,Apr,AFG
17.5666,1959,May,AFG
23.0619,1959,Jun,AFG
24.2565,1959,Jul,AFG
25.02,1959,Aug,AFG
21.1999,1959,Sep,AFG
14.2654,1959,Oct,AFG
5.39484,1959,Nov,AFG
0.02274,1959,Dec,AFG
1.77321,1960,Jan,AFG
5.73581,1960,Feb,AFG
4.52724,1960,Mar,AFG
10.9987,1960,Apr,AFG
16.7012,1960,May,AFG
23.4273,1960,Jun,AFG
24.8712,1960,Jul,AFG
24.1827,1960,Aug,AFG
19.105,1960,Sep,AFG
13.118,1960,Oct,AFG
5.94564,1960,Nov,AFG
1.12189,1960,Dec,AFG
3.43784,1931,Jan,ALB
3.36702,1931,Feb,ALB
5.20406,1931,Mar,ALB
8.3637,1931,Apr,ALB
15.5461,1931,May,ALB
19.7892,1931,Jun,ALB
22.505,1931,Jul,ALB
21.7078,1931,Aug,ALB
15.4492,1931,Sep,ALB
11.9691,1931,Oct,ALB
6.80867,1931,Nov,ALB
1.64475,1931,Dec,ALB
0.75249,1932,Jan,ALB
-1.4914,1932,Feb,ALB
3.29104,1932,Mar,ALB
9.63297,1932,Apr,ALB
14.7451,1932,May,ALB
17.5377,1932,Jun,ALB
21.9853,1932,Jul,ALB
21.8216,1932,Aug,ALB
20.154,1932,Sep,ALB
14.4646,1932,Oct,ALB
7.40113,1932,Nov,ALB
4.50918,1932,Dec,ALB
0.51586,1933,Jan,ALB
3.06161,1933,Feb,ALB
5.28445,1933,Mar,ALB
8.19171,1933,Apr,ALB
12.7007,1933,May,ALB
15.578,1933,Jun,ALB
19.9947,1933,Jul,ALB
20.4978,1933,Aug,ALB
15.7726,1933,Sep,ALB
12.8238,1933,Oct,ALB
9.21188,1933,Nov,ALB
0.81732,1933,Dec,ALB
1.59364,1934,Jan,ALB
1.74096,1934,Feb,ALB
8.29885,1934,Mar,ALB
12.3409,1934,Apr,ALB
16.1495,1934,May,ALB
18.113,1934,Jun,ALB
21.146,1934,Jul,ALB
21.2027,1934,Aug,ALB
17.9324,1934,Sep,ALB
12.7507,1934,Oct,ALB
9.36669,1934,Nov,ALB
5.77855,1934,Dec,ALB
0.34334,1935,Jan,ALB
2.68912,1935,Feb,ALB
4.63173,1935,Mar,ALB
9.96661,1935,Apr,ALB
13.9604,1935,May,ALB
19.6917,1935,Jun,ALB
20.8994,1935,Jul,ALB
20.966,1935,Aug,ALB
17.5342,1935,Sep,ALB
14.8241,1935,Oct,ALB
7.48257,1935,Nov,ALB
5.04187,1935,Dec,ALB
6.48191,1936,Jan,ALB
4.15523,1936,Feb,ALB
8.21892,1936,Mar,ALB
10.9546,1936,Apr,ALB
14.319,1936,May,ALB
17.2252,1936,Jun,ALB
22.0414,1936,Jul,ALB
20.5009,1936,Aug,ALB
16.6471,1936,Sep,ALB
10.9902,1936,Oct,ALB
7.40225,1936,Nov,ALB
2.69377,1936,Dec,ALB
0.76905,1937,Jan,ALB
4.51765,1937,Feb,ALB
8.52615,1937,Mar,ALB
9.65319,1937,Apr,ALB
15.5567,1937,May,ALB
19.4051,1937,Jun,ALB
21.5069,1937,Jul,ALB
20.8395,1937,Aug,ALB
18.3807,1937,Sep,ALB
12.7942,1937,Oct,ALB
8.13129,1937,Nov,ALB
4.31315,1937,Dec,ALB
1.63276,1938,Jan,ALB
2.41001,1938,Feb,ALB
6.73625,1938,Mar,ALB
7.89549,1938,Apr,ALB
13.6621,1938,May,ALB
19.6574,1938,Jun,ALB
22.2939,1938,Jul,ALB
21.4806,1938,Aug,ALB
16.8074,1938,Sep,ALB
13.4447,1938,Oct,ALB
8.42954,1938,Nov,ALB
3.38394,1938,Dec,ALB
4.70371,1939,Jan,ALB
4.03547,1939,Feb,ALB
4.12163,1939,Mar,ALB
11.4185,1939,Apr,ALB
13.6526,1939,May,ALB
17.4165,1939,Jun,ALB
22.0506,1939,Jul,ALB
21.1068,1939,Aug,ALB
17.1564,1939,Sep,ALB
13.2523,1939,Oct,ALB
7.68495,1939,Nov,ALB
3.29497,1939,Dec,ALB
-1.9307,1940,Jan,ALB
1.29054,1940,Feb,ALB
4.47798,1940,Mar,ALB
9.46316,1940,Apr,ALB
12.9913,1940,May,ALB
17.0445,1940,Jun,ALB
20.6263,1940,Jul,ALB
18.7397,1940,Aug,ALB
17.0582,1940,Sep,ALB
13.1666,1940,Oct,ALB
9.51444,1940,Nov,ALB
-0.0207,1940,Dec,ALB
2.47174,1941,Jan,ALB
5.35315,1941,Feb,ALB
6.65203,1941,Mar,ALB
10.3115,1941,Apr,ALB
13.3647,1941,May,ALB
17.9028,1941,Jun,ALB
20.871,1941,Jul,ALB
20.7094,1941,Aug,ALB
14.5805,1941,Sep,ALB
11.1852,1941,Oct,ALB
5.09492,1941,Nov,ALB
1.88817,1941,Dec,ALB
-3.1547,1942,Jan,ALB
1.01609,1942,Feb,ALB
4.49763,1942,Mar,ALB
9.38094,1942,Apr,ALB
15.5985,1942,May,ALB
19.2164,1942,Jun,ALB
21.1406,1942,Jul,ALB
21.2223,1942,Aug,ALB
19.8408,1942,Sep,ALB
13.4854,1942,Oct,ALB
6.57844,1942,Nov,ALB
4.12843,1942,Dec,ALB
-0.3781,1943,Jan,ALB
3.86407,1943,Feb,ALB
5.38617,1943,Mar,ALB
10.5355,1943,Apr,ALB
13.7057,1943,May,ALB
17.3778,1943,Jun,ALB
21.2254,1943,Jul,ALB
22.7761,1943,Aug,ALB
19.4599,1943,Sep,ALB
14.0662,1943,Oct,ALB
8.6306,1943,Nov,ALB
4.62089,1943,Dec,ALB
2.05175,1944,Jan,ALB
1.97589,1944,Feb,ALB
4.06558,1944,Mar,ALB
10.4619,1944,Apr,ALB
13.826,1944,May,ALB
18.8144,1944,Jun,ALB
20.6974,1944,Jul,ALB
21.3698,1944,Aug,ALB
17.7696,1944,Sep,ALB
13.4865,1944,Oct,ALB
7.70893,1944,Nov,ALB
2.83799,1944,Dec,ALB
-0.2623,1945,Jan,ALB
2.52297,1945,Feb,ALB
5.92658,1945,Mar,ALB
10.3827,1945,Apr,ALB
17.56,1945,May,ALB
19.8737,1945,Jun,ALB
22.4583,1945,Jul,ALB
22.1259,1945,Aug,ALB
17.8652,1945,Sep,ALB
11.4859,1945,Oct,ALB
7.06325,1945,Nov,ALB
3.4563,1945,Dec,ALB
0.51994,1946,Jan,ALB
3.11675,1946,Feb,ALB
6.29066,1946,Mar,ALB
11.3652,1946,Apr,ALB
15.814,1946,May,ALB
19.881,1946,Jun,ALB
22.9479,1946,Jul,ALB
23.4906,1946,Aug,ALB
20.2556,1946,Sep,ALB
10.7132,1946,Oct,ALB
8.89971,1946,Nov,ALB
2.08074,1946,Dec,ALB
-2.2958,1947,Jan,ALB
3.31766,1947,Feb,ALB
9.24005,1947,Mar,ALB
12.4158,1947,Apr,ALB
15.7653,1947,May,ALB
19.5581,1947,Jun,ALB
22.2783,1947,Jul,ALB
21.4999,1947,Aug,ALB
18.897,1947,Sep,ALB
11.5652,1947,Oct,ALB
8.71481,1947,Nov,ALB
4.51612,1947,Dec,ALB
6.05871,1948,Jan,ALB
2.28817,1948,Feb,ALB
5.98454,1948,Mar,ALB
10.7432,1948,Apr,ALB
15.3939,1948,May,ALB
17.0495,1948,Jun,ALB
19.6802,1948,Jul,ALB
21.6077,1948,Aug,ALB
17.5917,1948,Sep,ALB
13.5197,1948,Oct,ALB
6.66172,1948,Nov,ALB
0.27936,1948,Dec,ALB
3.12101,1949,Jan,ALB
2.45015,1949,Feb,ALB
3.29406,1949,Mar,ALB
10.5402,1949,Apr,ALB
15.4641,1949,May,ALB
16.9772,1949,Jun,ALB
20.2486,1949,Jul,ALB
19.6679,1949,Aug,ALB
17.4249,1949,Sep,ALB
12.7514,1949,Oct,ALB
9.21521,1949,Nov,ALB
4.93033,1949,Dec,ALB
-0.1618,1950,Jan,ALB
3.94552,1950,Feb,ALB
6.87467,1950,Mar,ALB
11.7388,1950,Apr,ALB
16.0213,1950,May,ALB
19.9663,1950,Jun,ALB
23.489,1950,Jul,ALB
22.3111,1950,Aug,ALB
18.8477,1950,Sep,ALB
12.0542,1950,Oct,ALB
7.98995,1950,Nov,ALB
6.05865,1950,Dec,ALB
3.96147,1951,Jan,ALB
5.65229,1951,Feb,ALB
7.15611,1951,Mar,ALB
10.5795,1951,Apr,ALB
15.056,1951,May,ALB
19.2793,1951,Jun,ALB
21.361,1951,Jul,ALB
22.0328,1951,Aug,ALB
18.7098,1951,Sep,ALB
10.9001,1951,Oct,ALB
9.37031,1951,Nov,ALB
3.98335,1951,Dec,ALB
3.10095,1952,Jan,ALB
2.45135,1952,Feb,ALB
5.25568,1952,Mar,ALB
12.5835,1952,Apr,ALB
14.1172,1952,May,ALB
19.4516,1952,Jun,ALB
22.6478,1952,Jul,ALB
24.194,1952,Aug,ALB
19.1992,1952,Sep,ALB
12.1203,1952,Oct,ALB
7.73673,1952,Nov,ALB
5.53767,1952,Dec,ALB
2.42961,1953,Jan,ALB
2.81399,1953,Feb,ALB
4.31094,1953,Mar,ALB
10.8901,1953,Apr,ALB
13.8107,1953,May,ALB
18.5583,1953,Jun,ALB
22.3634,1953,Jul,ALB
20.7777,1953,Aug,ALB
17.9182,1953,Sep,ALB
12.554,1953,Oct,ALB
5.62421,1953,Nov,ALB
2.12635,1953,Dec,ALB
-0.9491,1954,Jan,ALB
-0.6338,1954,Feb,ALB
6.96765,1954,Mar,ALB
8.86799,1954,Apr,ALB
13.1429,1954,May,ALB
20.0032,1954,Jun,ALB
21.1945,1954,Jul,ALB
21.03,1954,Aug,ALB
18.8739,1954,Sep,ALB
11.8795,1954,Oct,ALB
7.27135,1954,Nov,ALB
4.67495,1954,Dec,ALB
4.92674,1955,Jan,ALB
6.26615,1955,Feb,ALB
5.6992,1955,Mar,ALB
7.86061,1955,Apr,ALB
15.3718,1955,May,ALB
18.5426,1955,Jun,ALB
20.589,1955,Jul,ALB
19.2013,1955,Aug,ALB
16.6086,1955,Sep,ALB
12.913,1955,Oct,ALB
7.22729,1955,Nov,ALB
5.23912,1955,Dec,ALB
3.17023,1956,Jan,ALB
-0.8838,1956,Feb,ALB
2.78988,1956,Mar,ALB
9.9827,1956,Apr,ALB
14.2116,1956,May,ALB
17.0885,1956,Jun,ALB
21.3075,1956,Jul,ALB
22.7294,1956,Aug,ALB
18.5766,1956,Sep,ALB
11.8066,1956,Oct,ALB
6.89903,1956,Nov,ALB
2.36965,1956,Dec,ALB
1.27822,1957,Jan,ALB
5.45312,1957,Feb,ALB
6.55744,1957,Mar,ALB
10.5368,1957,Apr,ALB
12.8794,1957,May,ALB
19.9965,1957,Jun,ALB
21.2983,1957,Jul,ALB
21.0684,1957,Aug,ALB
16.9616,1957,Sep,ALB
12.8381,1957,Oct,ALB
8.32669,1957,Nov,ALB
3.14918,1957,Dec,ALB
2.37156,1958,Jan,ALB
5.38768,1958,Feb,ALB
3.89702,1958,Mar,ALB
8.41068,1958,Apr,ALB
16.588,1958,May,ALB
18.1431,1958,Jun,ALB
21.6992,1958,Jul,ALB
22.2548,1958,Aug,ALB
16.6384,1958,Sep,ALB
12.0965,1958,Oct,ALB
8.64634,1958,Nov,ALB
6.10383,1958,Dec,ALB
1.64859,1959,Jan,ALB
1.21549,1959,Feb,ALB
7.98086,1959,Mar,ALB
10.2487,1959,Apr,ALB
14.2864,1959,May,ALB
16.9832,1959,Jun,ALB
20.7297,1959,Jul,ALB
19.8248,1959,Aug,ALB
15.4764,1959,Sep,ALB
10.0641,1959,Oct,ALB
7.63359,1959,Nov,ALB
6.33343,1959,Dec,ALB
2.57491,1960,Jan,ALB
4.04142,1960,Feb,ALB
6.44934,1960,Mar,ALB
10.0594,1960,Apr,ALB
14.2792,1960,May,ALB
18.3718,1960,Jun,ALB
19.5988,1960,Jul,ALB
21.3271,1960,Aug,ALB
16.3515,1960,Sep,ALB
13.9045,1960,Oct,ALB
9.59362,1960,Nov,ALB
6.29811,1960,Dec,ALB
12.4525,1931,Jan,DZA
13.528,1931,Feb,DZA
19.2428,1931,Mar,DZA
22.6453,1931,Apr,DZA
26.9837,1931,May,DZA
32.1637,1931,Jun,DZA
32.9661,1931,Jul,DZA
32.0606,1931,Aug,DZA
27.7484,1931,Sep,DZA
23.8138,1931,Oct,DZA
18.2534,1931,Nov,DZA
12.549,1931,Dec,DZA
11.536,1932,Jan,DZA
13.4985,1932,Feb,DZA
18.3016,1932,Mar,DZA
21.7126,1932,Apr,DZA
26.3882,1932,May,DZA
30.0613,1932,Jun,DZA
31.0132,1932,Jul,DZA
31.4434,1932,Aug,DZA
28.7382,1932,Sep,DZA
22.0027,1932,Oct,DZA
17.2541,1932,Nov,DZA
13.2827,1932,Dec,DZA
11.6268,1933,Jan,DZA
14.6576,1933,Feb,DZA
17.3784,1933,Mar,DZA
23.006,1933,Apr,DZA
27.0335,1933,May,DZA
29.8528,1933,Jun,DZA
32.272,1933,Jul,DZA
32.5312,1933,Aug,DZA
28.7425,1933,Sep,DZA
23.847,1933,Oct,DZA
16.3996,1933,Nov,DZA
11.8734,1933,Dec,DZA
10.1765,1934,Jan,DZA
12.9265,1934,Feb,DZA
16.2998,1934,Mar,DZA
21.815,1934,Apr,DZA
26.2678,1934,May,DZA
31.0737,1934,Jun,DZA
32.3951,1934,Jul,DZA
30.9569,1934,Aug,DZA
28.7774,1934,Sep,DZA
23.4896,1934,Oct,DZA
17.3304,1934,Nov,DZA
13.8036,1934,Dec,DZA
10.6453,1935,Jan,DZA
13.723,1935,Feb,DZA
18.005,1935,Mar,DZA
22.4083,1935,Apr,DZA
25.5726,1935,May,DZA
31.4344,1935,Jun,DZA
33.2146,1935,Jul,DZA
31.8724,1935,Aug,DZA
29.4835,1935,Sep,DZA
22.6688,1935,Oct,DZA
18.1823,1935,Nov,DZA
13.6922,1935,Dec,DZA
13.5484,1936,Jan,DZA
16.186,1936,Feb,DZA
18.7889,1936,Mar,DZA
22.8833,1936,Apr,DZA
25.4992,1936,May,DZA
30.0271,1936,Jun,DZA
31.7002,1936,Jul,DZA
31.3855,1936,Aug,DZA
29.1353,1936,Sep,DZA
21.7238,1936,Oct,DZA
16.8911,1936,Nov,DZA
12.1756,1936,Dec,DZA
12.6187,1937,Jan,DZA
15.9833,1937,Feb,DZA
18.4396,1937,Mar,DZA
23.4943,1937,Apr,DZA
26.7839,1937,May,DZA
31.2866,1937,Jun,DZA
32.8447,1937,Jul,DZA
32.3265,1937,Aug,DZA
28.5079,1937,Sep,DZA
23.5455,1937,Oct,DZA
19.3124,1937,Nov,DZA
12.731,1937,Dec,DZA
11.8158,1938,Jan,DZA
14.0255,1938,Feb,DZA
17.4053,1938,Mar,DZA
21.7869,1938,Apr,DZA
26.0811,1938,May,DZA
32.877,1938,Jun,DZA
32.9271,1938,Jul,DZA
31.7508,1938,Aug,DZA
27.9979,1938,Sep,DZA
24.1174,1938,Oct,DZA
18.6969,1938,Nov,DZA
12.4246,1938,Dec,DZA
13.2074,1939,Jan,DZA
14.4825,1939,Feb,DZA
17.1514,1939,Mar,DZA
21.0132,1939,Apr,DZA
24.9802,1939,May,DZA
30.0876,1939,Jun,DZA
32.5178,1939,Jul,DZA
31.2386,1939,Aug,DZA
28.5698,1939,Sep,DZA
23.8381,1939,Oct,DZA
17.89,1939,Nov,DZA
13.816,1939,Dec,DZA
12.5124,1940,Jan,DZA
16.1486,1940,Feb,DZA
19.6013,1940,Mar,DZA
22.7555,1940,Apr,DZA
26.5988,1940,May,DZA
29.8423,1940,Jun,DZA
32.1202,1940,Jul,DZA
32.2899,1940,Aug,DZA
28.9858,1940,Sep,DZA
23.004,1940,Oct,DZA
17.1426,1940,Nov,DZA
11.7182,1940,Dec,DZA
13.0318,1941,Jan,DZA
15.8236,1941,Feb,DZA
19.0166,1941,Mar,DZA
22.3792,1941,Apr,DZA
25.7937,1941,May,DZA
30.6273,1941,Jun,DZA
32.3519,1941,Jul,DZA
32.4541,1941,Aug,DZA
28.6128,1941,Sep,DZA
23.6279,1941,Oct,DZA
17.8003,1941,Nov,DZA
12.7635,1941,Dec,DZA
11.3441,1942,Jan,DZA
13.6394,1942,Feb,DZA
19.3675,1942,Mar,DZA
23.023,1942,Apr,DZA
27.7429,1942,May,DZA
31.6239,1942,Jun,DZA
32.9742,1942,Jul,DZA
31.6437,1942,Aug,DZA
29.2178,1942,Sep,DZA
24.8586,1942,Oct,DZA
18.4311,1942,Nov,DZA
13.9016,1942,Dec,DZA
12.9231,1943,Jan,DZA
14.2381,1943,Feb,DZA
17.9999,1943,Mar,DZA
22.9892,1943,Apr,DZA
27.1417,1943,May,DZA
31.6954,1943,Jun,DZA
32.5814,1943,Jul,DZA
31.6197,1943,Aug,DZA
28.7473,1943,Sep,DZA
23.2861,1943,Oct,DZA
16.9511,1943,Nov,DZA
13.5765,1943,Dec,DZA
11.4246,1944,Jan,DZA
13.3242,1944,Feb,DZA
17.0392,1944,Mar,DZA
22.7979,1944,Apr,DZA
27.639,1944,May,DZA
31.1292,1944,Jun,DZA
32.9079,1944,Jul,DZA
32.192,1944,Aug,DZA
