Temperature,Year,Month,ISO3
1.39097,1961,Jan,AFG
0.90369,1961,Feb,AFG
8.00043,1961,Mar,AFG
12.3588,1961,Apr,AFG
19.2618,1961,May,AFG
22.7845,1961,Jun,AFG
25.5794,1961,Jul,AFG
23.7778,1961,Aug,AFG
20.5201,1961,Sep,AFG
11.7826,1961,Oct,AFG
6.17419,1961,Nov,AFG
3.08765,1961,Dec,AFG
0.2178,1962,Jan,AFG
4.86073,1962,Feb,AFG
9.21193,1962,Mar,AFG
13.1595,1962,Apr,AFG
17.8021,1962,May,AFG
22.026,1962,Jun,AFG
25.1854,1962,Jul,AFG
23.305,1962,Aug,AFG
17.3479,1962,Sep,AFG
12.0959,1962,Oct,AFG
4.31819,1962,Nov,AFG
1.7511,1962,Dec,AFG
2.56103,1963,Jan,AFG
6.13385,1963,Feb,AFG
7.92977,1963,Mar,AFG
13.9198,1963,Apr,AFG
17.1359,1963,May,AFG
23.9893,1963,Jun,AFG
25.2344,1963,Jul,AFG
23.5669,1963,Aug,AFG
19.0576,1963,Sep,AFG
14.6614,1963,Oct,AFG
7.13441,1963,Nov,AFG
1.89387,1963,Dec,AFG
-4.1752,1964,Jan,AFG
2.35688,1964,Feb,AFG
9.31992,1964,Mar,AFG
12.6143,1964,Apr,AFG
17.8062,1964,May,AFG
22.3411,1964,Jun,AFG
24.9046,1964,Jul,AFG
24.2136,1964,Aug,AFG
18.7699,1964,Sep,AFG
10.272,1964,Oct,AFG
5.96833,1964,Nov,AFG
-1.2292,1964,Dec,AFG
1.63985,1965,Jan,AFG
2.47048,1965,Feb,AFG
7.0145,1965,Mar,AFG
11.3304,1965,Apr,AFG
17.6977,1965,May,AFG
22.2347,1965,Jun,AFG
25.015,1965,Jul,AFG
22.7714,1965,Aug,AFG
18.253,1965,Sep,AFG
15.0494,1965,Oct,AFG
8.53311,1965,Nov,AFG
1.75895,1965,Dec,AFG
3.86838,1966,Jan,AFG
6.16489,1966,Feb,AFG
7.70107,1966,Mar,AFG
12.1127,1966,Apr,AFG
17.6204,1966,May,AFG
24.0696,1966,Jun,AFG
24.5635,1966,Jul,AFG
23.668,1966,Aug,AFG
18.628,1966,Sep,AFG
12.5213,1966,Oct,AFG
4.45945,1966,Nov,AFG
2.01452,1966,Dec,AFG
-0.9853,1967,Jan,AFG
2.94731,1967,Feb,AFG
7.11538,1967,Mar,AFG
11.9819,1967,Apr,AFG
16.5862,1967,May,AFG
22.0694,1967,Jun,AFG
25.2267,1967,Jul,AFG
23.3582,1967,Aug,AFG
19.326,1967,Sep,AFG
12.5635,1967,Oct,AFG
7.83195,1967,Nov,AFG
2.27867,1967,Dec,AFG
0.55694,1968,Jan,AFG
0.78499,1968,Feb,AFG
8.14769,1968,Mar,AFG
12.513,1968,Apr,AFG
16.1739,1968,May,AFG
22.8904,1968,Jun,AFG
24.5566,1968,Jul,AFG
23.2978,1968,Aug,AFG
18.8128,1968,Sep,AFG
12.7116,1968,Oct,AFG
7.25261,1968,Nov,AFG
2.68499,1968,Dec,AFG
-2.1458,1969,Jan,AFG
-0.7672,1969,Feb,AFG
9.85155,1969,Mar,AFG
12.5468,1969,Apr,AFG
16.9918,1969,May,AFG
22.7441,1969,Jun,AFG
25.014,1969,Jul,AFG
23.0249,1969,Aug,AFG
18.1749,1969,Sep,AFG
13.9014,1969,Oct,AFG
5.86665,1969,Nov,AFG
4.68552,1969,Dec,AFG
0.58862,1970,Jan,AFG
4.26148,1970,Feb,AFG
6.72276,1970,Mar,AFG
14.7613,1970,Apr,AFG
19.6323,1970,May,AFG
23.2675,1970,Jun,AFG
24.5474,1970,Jul,AFG
25.4214,1970,Aug,AFG
18.986,1970,Sep,AFG
13.6955,1970,Oct,AFG
7.59327,1970,Nov,AFG
2.08776,1970,Dec,AFG
-1.0926,1971,Jan,AFG
3.10182,1971,Feb,AFG
8.94683,1971,Mar,AFG
14.4163,1971,Apr,AFG
19.986,1971,May,AFG
24.0572,1971,Jun,AFG
24.8358,1971,Jul,AFG
23.6402,1971,Aug,AFG
17.9819,1971,Sep,AFG
12.7256,1971,Oct,AFG
8.42131,1971,Nov,AFG
4.5121,1971,Dec,AFG
-1.7772,1972,Jan,AFG
-3.7988,1972,Feb,AFG
5.87105,1972,Mar,AFG
12.6515,1972,Apr,AFG
16.7256,1972,May,AFG
22.4547,1972,Jun,AFG
23.4639,1972,Jul,AFG
21.305,1972,Aug,AFG
18.1977,1972,Sep,AFG
12.7459,1972,Oct,AFG
8.04042,1972,Nov,AFG
0.46644,1972,Dec,AFG
-2.6935,1973,Jan,AFG
3.23735,1973,Feb,AFG
7.24478,1973,Mar,AFG
14.1067,1973,Apr,AFG
18.5926,1973,May,AFG
24.7274,1973,Jun,AFG
25.2408,1973,Jul,AFG
24.0635,1973,Aug,AFG
18.7762,1973,Sep,AFG
13.0112,1973,Oct,AFG
7.40116,1973,Nov,AFG
1.7021,1973,Dec,AFG
-1.3287,1974,Jan,AFG
-1.3732,1974,Feb,AFG
8.61675,1974,Mar,AFG
14.0311,1974,Apr,AFG
18.0908,1974,May,AFG
22.5157,1974,Jun,AFG
25.1709,1974,Jul,AFG
22.6384,1974,Aug,AFG
18.692,1974,Sep,AFG
10.9155,1974,Oct,AFG
6.66057,1974,Nov,AFG
0.8123,1974,Dec,AFG
-0.7634,1975,Jan,AFG
1.00747,1975,Feb,AFG
6.66347,1975,Mar,AFG
12.4581,1975,Apr,AFG
17.9485,1975,May,AFG
22.9502,1975,Jun,AFG
25.0396,1975,Jul,AFG
23.9779,1975,Aug,AFG
19.2404,1975,Sep,AFG
12.3508,1975,Oct,AFG
4.82645,1975,Nov,AFG
1.86365,1975,Dec,AFG
2.26892,1976,Jan,AFG
1.0017,1976,Feb,AFG
4.86561,1976,Mar,AFG
12.4399,1976,Apr,AFG
18.4929,1976,May,AFG
22.4975,1976,Jun,AFG
25.7331,1976,Jul,AFG
23.7818,1976,Aug,AFG
19.525,1976,Sep,AFG
13.5011,1976,Oct,AFG
4.68167,1976,Nov,AFG
1.37466,1976,Dec,AFG
-3.512,1977,Jan,AFG
2.16546,1977,Feb,AFG
11.1887,1977,Mar,AFG
14.6042,1977,Apr,AFG
18.4547,1977,May,AFG
24.4965,1977,Jun,AFG
25.7564,1977,Jul,AFG
23.7603,1977,Aug,AFG
18.8447,1977,Sep,AFG
14.0677,1977,Oct,AFG
8.60416,1977,Nov,AFG
3.53161,1977,Dec,AFG
-0.4713,1978,Jan,AFG
1.9583,1978,Feb,AFG
6.14395,1978,Mar,AFG
14.5581,1978,Apr,AFG
19.13,1978,May,AFG
23.6383,1978,Jun,AFG
24.9074,1978,Jul,AFG
23.5318,1978,Aug,AFG
19.6839,1978,Sep,AFG
13.7808,1978,Oct,AFG
5.65374,1978,Nov,AFG
4.6158,1978,Dec,AFG
1.01424,1979,Jan,AFG
3.2522,1979,Feb,AFG
6.1882,1979,Mar,AFG
14.8598,1979,Apr,AFG
15.4335,1979,May,AFG
22.8531,1979,Jun,AFG
25.6814,1979,Jul,AFG
22.7876,1979,Aug,AFG
19.149,1979,Sep,AFG
14.8913,1979,Oct,AFG
5.8675,1979,Nov,AFG
3.5176,1979,Dec,AFG
-0.5934,1980,Jan,AFG
1.28186,1980,Feb,AFG
6.5888,1980,Mar,AFG
15.7408,1980,Apr,AFG
19.3147,1980,May,AFG
23.1357,1980,Jun,AFG
25.3971,1980,Jul,AFG
23.8046,1980,Aug,AFG
18.972,1980,Sep,AFG
13.687,1980,Oct,AFG
8.57533,1980,Nov,AFG
3.80429,1980,Dec,AFG
1.66998,1981,Jan,AFG
3.48834,1981,Feb,AFG
8.82033,1981,Mar,AFG
14.1983,1981,Apr,AFG
18.926,1981,May,AFG
22.2723,1981,Jun,AFG
25.2357,1981,Jul,AFG
23.4365,1981,Aug,AFG
18.8953,1981,Sep,AFG
11.974,1981,Oct,AFG
7.29184,1981,Nov,AFG
3.95322,1981,Dec,AFG
0.53916,1982,Jan,AFG
0.33346,1982,Feb,AFG
5.67558,1982,Mar,AFG
13.7276,1982,Apr,AFG
18.1604,1982,May,AFG
22.8374,1982,Jun,AFG
24.6942,1982,Jul,AFG
23.5971,1982,Aug,AFG
17.9911,1982,Sep,AFG
13.4788,1982,Oct,AFG
5.42487,1982,Nov,AFG
0.97413,1982,Dec,AFG
0.62101,1983,Jan,AFG
3.02287,1983,Feb,AFG
5.32598,1983,Mar,AFG
11.912,1983,Apr,AFG
18.8965,1983,May,AFG
23.3651,1983,Jun,AFG
26.0589,1983,Jul,AFG
25.476,1983,Aug,AFG
20.3507,1983,Sep,AFG
12.9176,1983,Oct,AFG
8.45746,1983,Nov,AFG
2.11822,1983,Dec,AFG
-0.0446,1984,Jan,AFG
-1.7579,1984,Feb,AFG
9.08908,1984,Mar,AFG
14.0198,1984,Apr,AFG
19.0472,1984,May,AFG
23.9957,1984,Jun,AFG
25.7185,1984,Jul,AFG
25.373,1984,Aug,AFG
18.3489,1984,Sep,AFG
11.7264,1984,Oct,AFG
8.16632,1984,Nov,AFG
0.02453,1984,Dec,AFG
0.46012,1985,Jan,AFG
4.80627,1985,Feb,AFG
7.66603,1985,Mar,AFG
14.143,1985,Apr,AFG
18.148,1985,May,AFG
24.0948,1985,Jun,AFG
26.0299,1985,Jul,AFG
23.1361,1985,Aug,AFG
19.1645,1985,Sep,AFG
12.5001,1985,Oct,AFG
7.28767,1985,Nov,AFG
2.66524,1985,Dec,AFG
0.68352,1986,Jan,AFG
2.25265,1986,Feb,AFG
4.91749,1986,Mar,AFG
13.1829,1986,Apr,AFG
18.6524,1986,May,AFG
23.1273,1986,Jun,AFG
25.0293,1986,Jul,AFG
22.9746,1986,Aug,AFG
19.2033,1986,Sep,AFG
14.3118,1986,Oct,AFG
7.01342,1986,Nov,AFG
1.54689,1986,Dec,AFG
2.65179,1987,Jan,AFG
3.94242,1987,Feb,AFG
9.0764,1987,Mar,AFG
13.1758,1987,Apr,AFG
17.9132,1987,May,AFG
22.272,1987,Jun,AFG
24.7136,1987,Jul,AFG
24.92,1987,Aug,AFG
20.1882,1987,Sep,AFG
11.5264,1987,Oct,AFG
7.69405,1987,Nov,AFG
4.1914,1987,Dec,AFG
1.62906,1988,Jan,AFG
2.96797,1988,Feb,AFG
7.72008,1988,Mar,AFG
14.9275,1988,Apr,AFG
19.7737,1988,May,AFG
24.0983,1988,Jun,AFG
26.1905,1988,Jul,AFG
23.9786,1988,Aug,AFG
19.8555,1988,Sep,AFG
13.1063,1988,Oct,AFG
8.88999,1988,Nov,AFG
4.9283,1988,Dec,AFG
-1.165,1989,Jan,AFG
-0.3523,1989,Feb,AFG
7.54526,1989,Mar,AFG
12.0802,1989,Apr,AFG
16.5022,1989,May,AFG
23.2173,1989,Jun,AFG
25.0208,1989,Jul,AFG
23.3408,1989,Aug,AFG
19.19,1989,Sep,AFG
14.3603,1989,Oct,AFG
7.70558,1989,Nov,AFG
4.39244,1989,Dec,AFG
0.99596,1990,Jan,AFG
2.57156,1990,Feb,AFG
7.02419,1990,Mar,AFG
12.8453,1990,Apr,AFG
20.2995,1990,May,AFG
23.9767,1990,Jun,AFG
25.4349,1990,Jul,AFG
24.8094,1990,Aug,AFG
20.3988,1990,Sep,AFG
12.9972,1990,Oct,AFG
8.502,1990,Nov,AFG
1.95711,1990,Dec,AFG
2.29233,1961,Jan,ALB
2.94976,1961,Feb,ALB
7.34154,1961,Mar,ALB
12.2994,1961,Apr,ALB
13.9195,1961,May,ALB
18.4851,1961,Jun,ALB
20.6635,1961,Jul,ALB
21.1469,1961,Aug,ALB
17.9973,1961,Sep,ALB
13.155,1961,Oct,ALB
9.27492,1961,Nov,ALB
3.87229,1961,Dec,ALB
3.55382,1962,Jan,ALB
1.56371,1962,Feb,ALB
4.83033,1962,Mar,ALB
10.3343,1962,Apr,ALB
15.1891,1962,May,ALB
17.569,1962,Jun,ALB
21.0579,1962,Jul,ALB
23.0684,1962,Aug,ALB
18.2452,1962,Sep,ALB
13.1745,1962,Oct,ALB
9.07405,1962,Nov,ALB
1.9882,1962,Dec,ALB
0.0949,1963,Jan,ALB
2.39956,1963,Feb,ALB
4.72852,1963,Mar,ALB
10.5903,1963,Apr,ALB
14.6829,1963,May,ALB
18.8438,1963,Jun,ALB
22.0904,1963,Jul,ALB
21.9671,1963,Aug,ALB
18.3696,1963,Sep,ALB
12.2304,1963,Oct,ALB
10.0746,1963,Nov,ALB
4.29725,1963,Dec,ALB
-0.45,1964,Jan,ALB
2.6599,1964,Feb,ALB
6.45988,1964,Mar,ALB
10.3626,1964,Apr,ALB
14.093,1964,May,ALB
19.4196,1964,Jun,ALB
20.4494,1964,Jul,ALB
19.9595,1964,Aug,ALB
16.5421,1964,Sep,ALB
12.7854,1964,Oct,ALB
8.51816,1964,Nov,ALB
4.36891,1964,Dec,ALB
2.73338,1965,Jan,ALB
-0.6684,1965,Feb,ALB
6.21375,1965,Mar,ALB
8.82479,1965,Apr,ALB
13.7465,1965,May,ALB
18.4471,1965,Jun,ALB
21.6411,1965,Jul,ALB
19.4669,1965,Aug,ALB
17.5663,1965,Sep,ALB
11.8872,1965,Oct,ALB
8.33954,1965,Nov,ALB
4.99587,1965,Dec,ALB
0.74722,1966,Jan,ALB
6.34755,1966,Feb,ALB
5.59945,1966,Mar,ALB
11.2455,1966,Apr,ALB
14.2449,1966,May,ALB
18.2688,1966,Jun,ALB
20.7073,1966,Jul,ALB
21.6203,1966,Aug,ALB
17.7526,1966,Sep,ALB
15.1771,1966,Oct,ALB
7.61938,1966,Nov,ALB
3.51134,1966,Dec,ALB
0.13383,1967,Jan,ALB
2.29085,1967,Feb,ALB
6.57311,1967,Mar,ALB
9.33511,1967,Apr,ALB
14.9306,1967,May,ALB
16.854,1967,Jun,ALB
21.1194,1967,Jul,ALB
21.8384,1967,Aug,ALB
17.629,1967,Sep,ALB
13.7897,1967,Oct,ALB
8.44852,1967,Nov,ALB
3.22397,1967,Dec,ALB
-0.1589,1968,Jan,ALB
4.30697,1968,Feb,ALB
5.83294,1968,Mar,ALB
12.369,1968,Apr,ALB
16.9948,1968,May,ALB
18.0752,1968,Jun,ALB
20.855,1968,Jul,ALB
18.662,1968,Aug,ALB
16.652,1968,Sep,ALB
11.9486,1968,Oct,ALB
8.77199,1968,Nov,ALB
3.39455,1968,Dec,ALB
1.186,1969,Jan,ALB
3.47039,1969,Feb,ALB
5.65198,1969,Mar,ALB
9.40923,1969,Apr,ALB
16.7465,1969,May,ALB
17.0662,1969,Jun,ALB
19.4342,1969,Jul,ALB
20.3008,1969,Aug,ALB
17.902,1969,Sep,ALB
12.1848,1969,Oct,ALB
9.2578,1969,Nov,ALB
2.6175,1969,Dec,ALB
3.83883,1970,Jan,ALB
3.34901,1970,Feb,ALB
6.01804,1970,Mar,ALB
10.2129,1970,Apr,ALB
12.6452,1970,May,ALB
18.4012,1970,Jun,ALB
20.2241,1970,Jul,ALB
21.0322,1970,Aug,ALB
17.5335,1970,Sep,ALB
11.2294,1970,Oct,ALB
7.82911,1970,Nov,ALB
4.00185,1970,Dec,ALB
4.24828,1971,Jan,ALB
3.03505,1971,Feb,ALB
3.64465,1971,Mar,ALB
10.5477,1971,Apr,ALB
16.11,1971,May,ALB
18.514,1971,Jun,ALB
20.1297,1971,Jul,ALB
22.2121,1971,Aug,ALB
15.2141,1971,Sep,ALB
10.5988,1971,Oct,ALB
7.01094,1971,Nov,ALB
3.66085,1971,Dec,ALB
3.87271,1972,Jan,ALB
4.72157,1972,Feb,ALB
7.63715,1972,Mar,ALB
11.1604,1972,Apr,ALB
14.6467,1972,May,ALB
19.4649,1972,Jun,ALB
20.1234,1972,Jul,ALB
19.6785,1972,Aug,ALB
15.2845,1972,Sep,ALB
9.09758,1972,Oct,ALB
7.19565,1972,Nov,ALB
2.79923,1972,Dec,ALB
2.47969,1973,Jan,ALB
3.12402,1973,Feb,ALB
4.39772,1973,Mar,ALB
8.54314,1973,Apr,ALB
15.1904,1973,May,ALB
18.11,1973,Jun,ALB
20.8253,1973,Jul,ALB
20.2907,1973,Aug,ALB
18.3269,1973,Sep,ALB
12.6607,1973,Oct,ALB
5.84766,1973,Nov,ALB
3.736,1973,Dec,ALB
2.88388,1974,Jan,ALB
5.02423,1974,Feb,ALB
6.87957,1974,Mar,ALB
8.81002,1974,Apr,ALB
12.955,1974,May,ALB
17.3234,1974,Jun,ALB
20.3174,1974,Jul,ALB
21.4501,1974,Aug,ALB
17.3556,1974,Sep,ALB
10.9402,1974,Oct,ALB
6.5223,1974,Nov,ALB
3.07896,1974,Dec,ALB
1.57011,1975,Jan,ALB
1.9127,1975,Feb,ALB
6.98159,1975,Mar,ALB
10.1005,1975,Apr,ALB
14.7796,1975,May,ALB
17.3209,1975,Jun,ALB
20.2557,1975,Jul,ALB
19.7311,1975,Aug,ALB
18.8661,1975,Sep,ALB
12.1877,1975,Oct,ALB
6.60065,1975,Nov,ALB
3.68364,1975,Dec,ALB
1.48404,1976,Jan,ALB
2.97948,1976,Feb,ALB
4.97943,1976,Mar,ALB
9.62327,1976,Apr,ALB
14.3297,1976,May,ALB
17.1586,1976,Jun,ALB
19.8104,1976,Jul,ALB
17.266,1976,Aug,ALB
15.1099,1976,Sep,ALB
12.8919,1976,Oct,ALB
7.81115,1976,Nov,ALB
3.90021,1976,Dec,ALB
3.03347,1977,Jan,ALB
6.37136,1977,Feb,ALB
8.09127,1977,Mar,ALB
9.70213,1977,Apr,ALB
15.1902,1977,May,ALB
17.9292,1977,Jun,ALB
21.0732,1977,Jul,ALB
20.3111,1977,Aug,ALB
16.1886,1977,Sep,ALB
11.8728,1977,Oct,ALB
8.51694,1977,Nov,ALB
2.02979,1977,Dec,ALB
2.32451,1978,Jan,ALB
3.89223,1978,Feb,ALB
6.74775,1978,Mar,ALB
9.24117,1978,Apr,ALB
13.1844,1978,May,ALB
17.8741,1978,Jun,ALB
20.1024,1978,Jul,ALB
19.8037,1978,Aug,ALB
15.2262,1978,Sep,ALB
11.5772,1978,Oct,ALB
4.66255,1978,Nov,ALB
5.03206,1978,Dec,ALB
1.55505,1979,Jan,ALB
4.65397,1979,Feb,ALB
7.78729,1979,Mar,ALB
9.00938,1979,Apr,ALB
14.9014,1979,May,ALB
19.4355,1979,Jun,ALB
19.9428,1979,Jul,ALB
19.6799,1979,Aug,ALB
16.7229,1979,Sep,ALB
12.5601,1979,Oct,ALB
8.21753,1979,Nov,ALB
5.28805,1979,Dec,ALB
0.87051,1980,Jan,ALB
2.98275,1980,Feb,ALB
5.97596,1980,Mar,ALB
8.21255,1980,Apr,ALB
12.3118,1980,May,ALB
17.2004,1980,Jun,ALB
20.0197,1980,Jul,ALB
20.8536,1980,Aug,ALB
17.4894,1980,Sep,ALB
12.7419,1980,Oct,ALB
8.14649,1980,Nov,ALB
2.29756,1980,Dec,ALB
0.0559,1981,Jan,ALB
2.43161,1981,Feb,ALB
7.88539,1981,Mar,ALB
10.4483,1981,Apr,ALB
14.1004,1981,May,ALB
19.4242,1981,Jun,ALB
19.8036,1981,Jul,ALB
20.3361,1981,Aug,ALB
17.2142,1981,Sep,ALB
13.5722,1981,Oct,ALB
4.94107,1981,Nov,ALB
4.35468,1981,Dec,ALB
2.26653,1982,Jan,ALB
1.64419,1982,Feb,ALB
5.35728,1982,Mar,ALB
9.22958,1982,Apr,ALB
14.9938,1982,May,ALB
19.5974,1982,Jun,ALB
20.8699,1982,Jul,ALB
20.9677,1982,Aug,ALB
19.3243,1982,Sep,ALB
13.0225,1982,Oct,ALB
6.92406,1982,Nov,ALB
5.07032,1982,Dec,ALB
2.78686,1983,Jan,ALB
1.57882,1983,Feb,ALB
6.61785,1983,Mar,ALB
11.2844,1983,Apr,ALB
15.714,1983,May,ALB
16.8311,1983,Jun,ALB
21.339,1983,Jul,ALB
20.1399,1983,Aug,ALB
16.9607,1983,Sep,ALB
11.6121,1983,Oct,ALB
6.19231,1983,Nov,ALB
3.28187,1983,Dec,ALB
3.04165,1984,Jan,ALB
2.98616,1984,Feb,ALB
5.18035,1984,Mar,ALB
8.91515,1984,Apr,ALB
14.1992,1984,May,ALB
17.1716,1984,Jun,ALB
20.0344,1984,Jul,ALB
19.2659,1984,Aug,ALB
16.3819,1984,Sep,ALB
13.6813,1984,Oct,ALB
8.23908,1984,Nov,ALB
3.52156,1984,Dec,ALB
0.0614,1985,Jan,ALB
0.32227,1985,Feb,ALB
5.82697,1985,Mar,ALB
10.6022,1985,Apr,ALB
15.8692,1985,May,ALB
17.7091,1985,Jun,ALB
21.3252,1985,Jul,ALB
21.4477,1985,Aug,ALB
17.8724,1985,Sep,ALB
11.9185,1985,Oct,ALB
8.22663,1985,Nov,ALB
4.89074,1985,Dec,ALB
2.7147,1986,Jan,ALB
2.53319,1986,Feb,ALB
6.67234,1986,Mar,ALB
11.2174,1986,Apr,ALB
16.2253,1986,May,ALB
18.1539,1986,Jun,ALB
19.5646,1986,Jul,ALB
22.0478,1986,Aug,ALB
18.0823,1986,Sep,ALB
12.5571,1986,Oct,ALB
7.38759,1986,Nov,ALB
1.47242,1986,Dec,ALB
1.70056,1987,Jan,ALB
4.15341,1987,Feb,ALB
2.1006,1987,Mar,ALB
9.78866,1987,Apr,ALB
12.8541,1987,May,ALB
17.938,1987,Jun,ALB
21.5047,1987,Jul,ALB
20.8204,1987,Aug,ALB
20.4954,1987,Sep,ALB
12.9834,1987,Oct,ALB
8.45078,1987,Nov,ALB
4.47329,1987,Dec,ALB
4.42011,1988,Jan,ALB
3.74559,1988,Feb,ALB
5.59839,1988,Mar,ALB
9.89867,1988,Apr,ALB
15.1808,1988,May,ALB
18.1643,1988,Jun,ALB
23.5984,1988,Jul,ALB
22.9225,1988,Aug,ALB
17.2448,1988,Sep,ALB
12.4045,1988,Oct,ALB
5.30639,1988,Nov,ALB
2.74242,1988,Dec,ALB
1.37609,1989,Jan,ALB
4.3395,1989,Feb,ALB
8.70065,1989,Mar,ALB
11.1139,1989,Apr,ALB
13.6279,1989,May,ALB
16.4862,1989,Jun,ALB
20.8346,1989,Jul,ALB
20.7837,1989,Aug,ALB
17.0674,1989,Sep,ALB
11.0796,1989,Oct,ALB
6.77391,1989,Nov,ALB
3.75522,1989,Dec,ALB
1.02952,1990,Jan,ALB
5.48878,1990,Feb,ALB
8.67614,1990,Mar,ALB
10.3667,1990,Apr,ALB
15.0377,1990,May,ALB
18.5374,1990,Jun,ALB
21.7944,1990,Jul,ALB
21.271,1990,Aug,ALB
16.7406,1990,Sep,ALB
13.7611,1990,Oct,ALB
8.99315,1990,Nov,ALB
2.91816,1990,Dec,ALB
11.3273,1961,Jan,DZA
14.8065,1961,Feb,DZA
17.6368,1961,Mar,DZA
23.0749,1961,Apr,DZA
28.1311,1961,May,DZA
30.8597,1961,Jun,DZA
32.8581,1961,Jul,DZA
31.2297,1961,Aug,DZA
29.0917,1961,Sep,DZA
23.1397,1961,Oct,DZA
18.1795,1961,Nov,DZA
13.5272,1961,Dec,DZA
12.7263,1962,Jan,DZA
13.2628,1962,Feb,DZA
17.6823,1962,Mar,DZA
22.0074,1962,Apr,DZA
27.1896,1962,May,DZA
30.1832,1962,Jun,DZA
32.63,1962,Jul,DZA
32.0171,1962,Aug,DZA
29.336,1962,Sep,DZA
24.0729,1962,Oct,DZA
16.8764,1962,Nov,DZA
12.3891,1962,Dec,DZA
13.5216,1963,Jan,DZA
15.3063,1963,Feb,DZA
17.3994,1963,Mar,DZA
22.0083,1963,Apr,DZA
24.6561,1963,May,DZA
30.123,1963,Jun,DZA
32.6186,1963,Jul,DZA
31.9821,1963,Aug,DZA
28.2701,1963,Sep,DZA
22.6575,1963,Oct,DZA
18.0278,1963,Nov,DZA
14.3069,1963,Dec,DZA
11.8319,1964,Jan,DZA
15.1561,1964,Feb,DZA
19.3419,1964,Mar,DZA
21.3747,1964,Apr,DZA
27.5244,1964,May,DZA
31.0539,1964,Jun,DZA
32.3364,1964,Jul,DZA
31.5491,1964,Aug,DZA
29.0026,1964,Sep,DZA
23.0013,1964,Oct,DZA
16.6982,1964,Nov,DZA
12.688,1964,Dec,DZA
12.1461,1965,Jan,DZA
13.7861,1965,Feb,DZA
18.1498,1965,Mar,DZA
20.6101,1965,Apr,DZA
26.9473,1965,May,DZA
30.8758,1965,Jun,DZA
32.7202,1965,Jul,DZA
31.2479,1965,Aug,DZA
27.5357,1965,Sep,DZA
24.1654,1965,Oct,DZA
17.648,1965,Nov,DZA
13.167,1965,Dec,DZA
13.8968,1966,Jan,DZA
16.5218,1966,Feb,DZA
16.9593,1966,Mar,DZA
22.5736,1966,Apr,DZA
26.176,1966,May,DZA
31.0987,1966,Jun,DZA
32.2662,1966,Jul,DZA
32.3063,1966,Aug,DZA
28.453,1966,Sep,DZA
23.621,1966,Oct,DZA
16.2694,1966,Nov,DZA
12.4667,1966,Dec,DZA
11.2598,1967,Jan,DZA
14.7924,1967,Feb,DZA
18.0197,1967,Mar,DZA
21.7727,1967,Apr,DZA
26.8125,1967,May,DZA
29.8787,1967,Jun,DZA
32.6679,1967,Jul,DZA
32.0433,1967,Aug,DZA
28.4626,1967,Sep,DZA
23.705,1967,Oct,DZA
17.7877,1967,Nov,DZA
11.4904,1967,Dec,DZA
11.1771,1968,Jan,DZA
15.3833,1968,Feb,DZA
17.7726,1968,Mar,DZA
22.4173,1968,Apr,DZA
26.3007,1968,May,DZA
30.1507,1968,Jun,DZA
32.6686,1968,Jul,DZA
31.8954,1968,Aug,DZA
28.9264,1968,Sep,DZA
23.3867,1968,Oct,DZA
18.0767,1968,Nov,DZA
13.5313,1968,Dec,DZA
13.2292,1969,Jan,DZA
15.9079,1969,Feb,DZA
19.6435,1969,Mar,DZA
21.3025,1969,Apr,DZA
26.7302,1969,May,DZA
30.3352,1969,Jun,DZA
31.6294,1969,Jul,DZA
31.6035,1969,Aug,DZA
28.1802,1969,Sep,DZA
22.8283,1969,Oct,DZA
18.1463,1969,Nov,DZA
12.3048,1969,Dec,DZA
14.041,1970,Jan,DZA
15.0751,1970,Feb,DZA
17.5072,1970,Mar,DZA
21.8377,1970,Apr,DZA
25.9706,1970,May,DZA
30.9566,1970,Jun,DZA
32.4891,1970,Jul,DZA
32.225,1970,Aug,DZA
28.8858,1970,Sep,DZA
22.7909,1970,Oct,DZA
17.5275,1970,Nov,DZA
12.6733,1970,Dec,DZA
12.1714,1971,Jan,DZA
14.4632,1971,Feb,DZA
17.3694,1971,Mar,DZA
21.9508,1971,Apr,DZA
25.4383,1971,May,DZA
30.1797,1971,Jun,DZA
32.014,1971,Jul,DZA
32.2261,1971,Aug,DZA
28.3726,1971,Sep,DZA
22.5635,1971,Oct,DZA
16.0996,1971,Nov,DZA
12.9052,1971,Dec,DZA
11.8779,1972,Jan,DZA
15.1604,1972,Feb,DZA
17.8271,1972,Mar,DZA
21.0611,1972,Apr,DZA
24.7566,1972,May,DZA
29.9413,1972,Jun,DZA
32.2963,1972,Jul,DZA
31.2588,1972,Aug,DZA
28.322,1972,Sep,DZA
23.3476,1972,Oct,DZA
17.6165,1972,Nov,DZA
12.4249,1972,Dec,DZA
11.4944,1973,Jan,DZA
13.4601,1973,Feb,DZA
16.5431,1973,Mar,DZA
21.6384,1973,Apr,DZA
27.7463,1973,May,DZA
31.084,1973,Jun,DZA
32.7047,1973,Jul,DZA
32.036,1973,Aug,DZA
29.1827,1973,Sep,DZA
23.0453,1973,Oct,DZA
17.1962,1973,Nov,DZA
12.3473,1973,Dec,DZA
12.1599,1974,Jan,DZA
13.8166,1974,Feb,DZA
17.7478,1974,Mar,DZA
20.7767,1974,Apr,DZA
27.1926,1974,May,DZA
30.7764,1974,Jun,DZA
31.7991,1974,Jul,DZA
31.5488,1974,Aug,DZA
28.6526,1974,Sep,DZA
21.5212,1974,Oct,DZA
